date_time timestamp pressure accel_x accel_y accel_z gyro_x gyro_y gyro_z
2025-05-13 18:59:09.629 09:27.9 1255.2 0.0281 -0.0171 0.9675 -2.2 1.3 -0.0
2025-05-13 18:59:09.729 09:28.0 1242.1 0.0308 -0.0166 0.9714 -2.3 1.4 0.2
2025-05-13 18:59:09.828 09:28.1 1215.9 0.0339 -0.0159 0.9658 -2.3 1.4 0.2
2025-05-13 18:59:09.929 09:28.2 1215.9 0.0325 -0.0142 0.9685 -2.3 1.4 0.3
2025-05-13 18:59:10.029 09:28.3 1229.0 0.0298 -0.0127 0.9622 -2.3 1.3 0.2
2025-05-13 18:59:10.129 09:28.4 1229.0 0.0332 -0.0151 0.9697 -2.1 0.9 0.2
2025-05-13 18:59:10.229 09:28.5 1255.2 0.0337 -0.0151 0.9695 -2.2 1.3 0.4
2025-05-13 18:59:10.329 09:28.6 1255.2 0.0359 -0.0181 0.9729 -2.2 1.4 0.3
2025-05-13 18:59:10.429 09:28.7 1268.3 0.0317 -0.0178 0.9697 -2.2 1.2 0.3
2025-05-13 18:59:10.529 09:28.8 1242.1 0.0295 -0.0154 0.9678 -2.3 1.5 0.3
2025-05-13 18:59:10.629 09:28.9 1215.9 0.0354 -0.0151 0.9775 -2.4 1.6 0.1
2025-05-13 18:59:10.729 09:29.0 1189.7 0.0337 -0.0103 0.9668 -2.2 1.4 0.2
2025-05-13 18:59:10.829 09:29.1 1189.7 0.0293 -0.0183 0.9724 -2.2 1.5 0.1
2025-05-13 18:59:10.929 09:29.2 1202.8 0.0369 -0.0122 0.9744 -2.2 1.3 0.1
2025-05-13 18:59:11.028 09:29.3 1202.8 0.0332 -0.0176 0.9641 -2.0 1.1 0.4
2025-05-13 18:59:11.129 09:29.4 1215.9 0.0283 -0.0117 0.9612 -2.0 1.3 0.1
2025-05-13 18:59:11.229 09:29.5 1215.9 0.0393 -0.0183 0.9692 -2.1 1.5 0.1
2025-05-13 18:59:11.329 09:29.6 1229.0 0.0361 -0.0166 0.9695 -2.1 1.2 0.2
2025-05-13 18:59:11.429 09:29.7 1255.2 0.0369 -0.0132 0.9707 -2.3 1.3 0.2
2025-05-13 18:59:11.529 09:29.8 1255.2 0.0337 -0.0129 0.9727 -2.5 1.4 0.2
2025-05-13 18:59:11.629 09:29.9 1229.0 0.0398 -0.0146 0.9751 -2.3 1.0 0.0
2025-05-13 18:59:11.729 09:30.0 1215.9 0.0305 -0.0161 0.9666 -2.1 1.3 0.4
2025-05-13 18:59:11.829 09:30.1 1229.0 0.0371 -0.0112 0.9734 -2.2 1.4 0.1
2025-05-13 18:59:11.929 09:30.2 1268.3 0.0332 -0.0217 0.9717 -2.2 1.4 0.2
2025-05-13 18:59:12.030 09:30.3 1229.0 0.0374 -0.0198 0.9636 -2.6 1.3 0.2
2025-05-13 18:59:12.129 09:30.4 1202.8 0.0369 -0.0198 0.9724 -2.2 1.3 0.4
2025-05-13 18:59:12.229 09:30.5 1229.0 0.0352 -0.0149 0.9673 -2.1 1.5 0.3
2025-05-13 18:59:12.329 09:30.6 1215.9 0.0371 -0.0232 0.9707 -2.2 1.4 0.3
2025-05-13 18:59:12.429 09:30.7 1229.0 0.0425 -0.0137 0.9692 -2.2 1.2 0.2
2025-05-13 18:59:12.529 09:30.8 1281.4 0.0293 -0.0146 0.9690 -2.2 1.6 0.4
2025-05-13 18:59:12.628 09:30.9 1307.7 0.0339 -0.0115 0.9727 -2.3 1.5 0.2
2025-05-13 18:59:12.729 09:31.0 1242.1 0.0410 -0.0144 0.9683 -2.2 1.1 0.2
2025-05-13 18:59:12.829 09:31.1 1242.1 0.0315 -0.0146 0.9709 -2.3 1.1 0.3
2025-05-13 18:59:12.928 09:31.2 1255.2 0.0378 -0.0117 0.9705 -2.2 1.3 0.2
2025-05-13 18:59:13.028 09:31.3 1229.0 0.0381 -0.0190 0.9678 -2.1 1.1 0.2
2025-05-13 18:59:13.129 09:31.4 1255.2 0.0295 -0.0161 0.9741 -2.1 1.3 0.1
2025-05-13 18:59:13.228 09:31.5 1242.1 0.0427 -0.0063 0.9722 -2.2 1.6 0.3
2025-05-13 18:59:13.329 09:31.6 1242.1 0.0332 -0.0146 0.9666 -2.2 1.3 0.1
2025-05-13 18:59:13.429 09:31.7 1242.1 0.0295 -0.0149 0.9595 -2.2 1.3 0.1
2025-05-13 18:59:13.529 09:31.8 1268.3 0.0293 -0.0115 0.9646 -2.3 1.4 0.4
2025-05-13 18:59:13.629 09:31.9 1268.3 0.0266 -0.0127 0.9724 -2.1 0.9 0.2
2025-05-13 18:59:13.728 09:32.0 1255.2 0.0305 -0.0154 0.9666 -2.1 1.5 0.1
2025-05-13 18:59:13.829 09:32.1 1268.3 0.0417 -0.0103 0.9653 -2.4 1.3 0.3
2025-05-13 18:59:13.929 09:32.2 1268.3 0.0408 -0.0154 0.9700 -2.3 1.2 0.3
2025-05-13 18:59:14.029 09:32.3 1268.3 0.0374 -0.0171 0.9729 -2.3 1.1 0.1
2025-05-13 18:59:14.128 09:32.4 1255.2 0.0315 -0.0137 0.9727 -2.3 1.3 0.2
2025-05-13 18:59:14.229 09:32.5 1242.1 0.0315 -0.0156 0.9766 -2.2 1.4 0.1
2025-05-13 18:59:14.329 09:32.6 1242.1 0.0337 -0.0103 0.9651 -2.3 1.1 0.3
2025-05-13 18:59:14.429 09:32.7 1268.3 0.0310 -0.0186 0.9724 -2.3 1.2 0.1
2025-05-13 18:59:14.529 09:32.8 1281.4 0.0291 -0.0090 0.9731 -2.2 1.2 0.1
2025-05-13 18:59:14.629 09:32.9 1281.4 0.0325 -0.0146 0.9771 -2.4 1.3 0.3
2025-05-13 18:59:14.729 09:33.0 1268.3 0.0320 -0.0142 0.9692 -2.2 1.4 0.2
2025-05-13 18:59:14.830 09:33.1 1242.1 0.0342 -0.0129 0.9736 -2.1 1.3 0.3
2025-05-13 18:59:14.929 09:33.2 1281.4 0.0334 -0.0090 0.9692 -2.2 1.4 0.3
2025-05-13 18:59:15.029 09:33.3 1294.5 0.0405 -0.0134 0.9714 -2.3 1.4 0.1
2025-05-13 18:59:15.128 09:33.4 1255.2 0.0415 -0.0142 0.9685 -2.3 1.6 0.2
2025-05-13 18:59:15.229 09:33.5 1242.1 0.0352 -0.0161 0.9734 -2.2 1.6 0.3
2025-05-13 18:59:15.328 09:33.6 1255.2 0.0366 -0.0129 0.9614 -2.2 1.3 0.2
2025-05-13 18:59:15.428 09:33.7 1255.2 0.0325 -0.0134 0.9673 -1.9 1.3 0.2
2025-05-13 18:59:15.528 09:33.8 1242.1 0.0298 -0.0146 0.9683 -2.1 1.3 0.2
2025-05-13 18:59:15.629 09:33.9 1268.3 0.0366 -0.0122 0.9766 -2.0 1.4 0.1
2025-05-13 18:59:15.728 09:34.0 1281.4 0.0359 -0.0168 0.9666 -2.4 1.3 0.2
2025-05-13 18:59:15.828 09:34.1 1268.3 0.0432 -0.0200 0.9702 -2.3 1.4 0.3
2025-05-13 18:59:15.929 09:34.2 1229.0 0.0371 -0.0146 0.9714 -2.4 1.5 0.1
2025-05-13 18:59:16.028 09:34.3 1189.7 0.0291 -0.0107 0.9771 -2.3 1.4 0.2
2025-05-13 18:59:16.129 09:34.4 1229.0 0.0327 -0.0151 0.9719 -2.4 1.2 0.3
2025-05-13 18:59:16.229 09:34.5 1281.4 0.0291 -0.0088 0.9685 -2.3 1.5 0.2
2025-05-13 18:59:16.329 09:34.6 1281.4 0.0354 -0.0193 0.9739 -2.0 1.4 0.2
2025-05-13 18:59:16.428 09:34.7 1281.4 0.0376 -0.0188 0.9685 -2.3 1.3 0.2
2025-05-13 18:59:16.529 09:34.8 1268.3 0.0312 -0.0203 0.9736 -2.1 1.4 0.3
2025-05-13 18:59:16.629 09:34.9 1229.0 0.0251 -0.0081 0.9658 -2.2 1.2 0.2
2025-05-13 18:59:16.729 09:35.0 1189.7 0.0286 -0.0132 0.9651 -1.9 1.4 0.2
2025-05-13 18:59:16.828 09:35.1 1215.9 0.0330 -0.0044 0.9673 -2.3 1.3 0.3
2025-05-13 18:59:16.928 09:35.2 1229.0 0.0330 -0.0151 0.9678 -2.2 1.3 0.3
2025-05-13 18:59:17.028 09:35.3 1229.0 0.0310 -0.0183 0.9692 -2.1 1.5 0.2
2025-05-13 18:59:17.129 09:35.4 1229.0 0.0386 -0.0139 0.9692 -2.1 1.3 0.2
2025-05-13 18:59:17.229 09:35.5 1229.0 0.0386 -0.0166 0.9727 -2.2 1.2 0.2
2025-05-13 18:59:17.328 09:35.6 1229.0 0.0259 -0.0208 0.9658 -2.2 1.5 0.2
2025-05-13 18:59:17.429 09:35.7 1176.6 0.0361 -0.0183 0.9683 -2.4 1.3 0.2
2025-05-13 18:59:17.528 09:35.8 1163.5 0.0366 -0.0171 0.9666 -2.4 1.4 0.1
2025-05-13 18:59:17.629 09:35.9 1176.6 0.0354 -0.0115 0.9761 -2.1 1.3 0.2
2025-05-13 18:59:17.729 09:36.0 1163.5 0.0310 -0.0154 0.9724 -2.4 1.4 0.1
2025-05-13 18:59:17.829 09:36.1 1163.5 0.0361 -0.0168 0.9626 -2.2 1.3 0.2
2025-05-13 18:59:17.929 09:36.2 1176.6 0.0417 -0.0159 0.9707 -2.3 1.1 0.3
2025-05-13 18:59:18.028 09:36.3 1189.7 0.0386 -0.0161 0.9651 -2.2 1.4 0.3
2025-05-13 18:59:18.129 09:36.4 1202.8 0.0361 -0.0178 0.9736 -2.3 1.4 0.3
2025-05-13 18:59:18.228 09:36.5 1189.7 0.0312 -0.0208 0.9724 -2.1 1.1 0.1
2025-05-13 18:59:18.329 09:36.6 1189.7 0.0366 -0.0188 0.9702 -2.0 1.0 0.4
2025-05-13 18:59:18.428 09:36.7 1202.8 0.0332 -0.0186 0.9741 -2.3 1.5 0.2
2025-05-13 18:59:18.528 09:36.8 1242.1 0.0398 -0.0144 0.9700 -2.3 1.1 0.4
2025-05-13 18:59:18.628 09:36.9 1268.3 0.0261 -0.0166 0.9729 -2.3 1.3 0.2
2025-05-13 18:59:18.728 09:37.0 1242.1 0.0349 -0.0129 0.9656 -2.0 1.2 0.1
2025-05-13 18:59:18.828 09:37.1 1229.0 0.0308 -0.0142 0.9680 -2.1 1.3 0.2
2025-05-13 18:59:18.929 09:37.2 1242.1 0.0371 -0.0073 0.9639 -2.3 1.2 0.4
2025-05-13 18:59:19.028 09:37.3 1229.0 0.0356 -0.0156 0.9736 -2.1 1.3 0.2
2025-05-13 18:59:19.129 09:37.4 1202.8 0.0381 -0.0144 0.9731 -2.3 1.4 0.2
2025-05-13 18:59:19.228 09:37.5 1202.8 0.0293 -0.0176 0.9688 -2.2 1.6 0.4
2025-05-13 18:59:19.328 09:37.6 1229.0 0.0291 -0.0154 0.9688 -2.3 1.3 0.2
2025-05-13 18:59:19.428 09:37.7 1255.2 0.0349 -0.0210 0.9685 -2.0 1.2 0.3
2025-05-13 18:59:19.528 09:37.8 1268.3 0.0271 -0.0100 0.9722 -2.2 1.5 0.3
2025-05-13 18:59:19.628 09:37.9 1255.2 0.0325 -0.0203 0.9700 -2.3 1.6 0.1
2025-05-13 18:59:19.729 09:38.0 1242.1 0.0393 -0.0090 0.9653 -2.3 1.5 0.2
2025-05-13 18:59:19.828 09:38.1 1255.2 0.0371 -0.0154 0.9812 -2.3 1.3 0.3
2025-05-13 18:59:19.929 09:38.2 1242.1 0.0342 -0.0115 0.9727 -2.2 1.2 0.3
2025-05-13 18:59:20.028 09:38.3 1229.0 0.0361 -0.0144 0.9651 -2.3 1.3 0.2
2025-05-13 18:59:20.129 09:38.4 1229.0 0.0378 -0.0151 0.9722 -2.2 1.3 0.0
2025-05-13 18:59:20.229 09:38.5 1229.0 0.0400 -0.0229 0.9739 -2.2 1.1 0.1
2025-05-13 18:59:20.328 09:38.6 1215.9 0.0361 -0.0193 0.9775 -2.2 1.1 0.4
2025-05-13 18:59:20.428 09:38.7 1215.9 0.0310 -0.0210 0.9724 -2.3 1.3 0.4
2025-05-13 18:59:20.529 09:38.8 1229.0 0.0325 -0.0115 0.9756 -2.3 1.5 0.3
2025-05-13 18:59:20.629 09:38.9 1229.0 0.0325 -0.0164 0.9666 -2.4 1.2 0.2
2025-05-13 18:59:20.728 09:39.0 1229.0 0.0264 -0.0161 0.9709 -2.2 1.3 0.1
2025-05-13 18:59:20.828 09:39.1 1215.9 0.0334 -0.0212 0.9670 -2.1 1.4 0.3
2025-05-13 18:59:20.929 09:39.2 1229.0 0.0388 -0.0146 0.9702 -2.3 1.2 0.3
2025-05-13 18:59:21.028 09:39.3 1215.9 0.0312 -0.0173 0.9634 -2.3 1.4 0.3
2025-05-13 18:59:21.129 09:39.4 1229.0 0.0405 -0.0195 0.9722 -2.2 1.2 0.2
2025-05-13 18:59:21.228 09:39.5 1255.2 0.0388 -0.0183 0.9751 -2.1 1.3 0.3
2025-05-13 18:59:21.328 09:39.6 1255.2 0.0366 -0.0198 0.9724 -2.2 1.4 0.2
2025-05-13 18:59:21.428 09:39.7 1268.3 0.0291 -0.0161 0.9766 -2.2 1.2 0.2
2025-05-13 18:59:21.529 09:39.8 1229.0 0.0273 -0.0137 0.9644 -2.2 1.5 0.3
2025-05-13 18:59:21.629 09:39.9 1215.9 0.0332 -0.0120 0.9678 -2.3 1.4 0.3
2025-05-13 18:59:21.729 09:40.0 1229.0 0.0305 -0.0081 0.9656 -2.2 1.4 0.2
2025-05-13 18:59:21.828 09:40.1 1255.2 0.0308 -0.0137 0.9714 -2.4 1.3 0.2
2025-05-13 18:59:21.929 09:40.2 1255.2 0.0354 -0.0110 0.9736 -2.1 1.3 0.3
2025-05-13 18:59:22.029 09:40.3 1229.0 0.0371 -0.0103 0.9580 -2.3 1.4 0.1
2025-05-13 18:59:22.128 09:40.4 1229.0 0.0349 -0.0176 0.9685 -2.2 1.3 0.3
2025-05-13 18:59:22.228 09:40.5 1229.0 0.0308 -0.0186 0.9685 -2.4 1.0 0.3
2025-05-13 18:59:22.329 09:40.6 1281.4 0.0371 -0.0142 0.9749 -2.0 1.4 0.2
2025-05-13 18:59:22.429 09:40.7 1268.3 0.0295 -0.0190 0.9661 -2.2 1.1 0.2
2025-05-13 18:59:22.528 09:40.8 1229.0 0.0364 -0.0137 0.9702 -2.2 1.0 0.3
2025-05-13 18:59:22.628 09:40.9 1242.1 0.0305 -0.0190 0.9722 -2.1 1.3 0.1
2025-05-13 18:59:22.728 09:41.0 1242.1 0.0291 -0.0159 0.9585 -2.3 1.5 0.3
2025-05-13 18:59:22.828 09:41.1 1215.9 0.0315 -0.0156 0.9673 -2.2 1.5 0.3
2025-05-13 18:59:22.929 09:41.2 1242.1 0.0322 -0.0098 0.9714 -2.1 1.2 0.2
2025-05-13 18:59:23.029 09:41.3 1255.2 0.0344 -0.0188 0.9722 -2.2 1.3 0.2
2025-05-13 18:59:23.128 09:41.4 1242.1 0.0256 -0.0132 0.9724 -2.2 1.2 0.2
2025-05-13 18:59:23.229 09:41.5 1229.0 0.0286 -0.0139 0.9761 -2.3 1.1 0.1
2025-05-13 18:59:23.328 09:41.6 1242.1 0.0376 -0.0134 0.9629 -2.1 1.3 0.3
2025-05-13 18:59:23.428 09:41.7 1255.2 0.0386 -0.0156 0.9697 -2.3 1.6 0.2
2025-05-13 18:59:23.529 09:41.8 1215.9 0.0354 -0.0139 0.9648 -2.2 1.1 0.4
2025-05-13 18:59:23.629 09:41.9 1215.9 0.0325 -0.0159 0.9736 -2.3 1.4 0.1
2025-05-13 18:59:23.729 09:42.0 1255.2 0.0349 -0.0137 0.9722 -2.2 1.4 0.2
2025-05-13 18:59:23.829 09:42.1 1255.2 0.0354 -0.0120 0.9788 -2.4 1.2 0.2
2025-05-13 18:59:23.929 09:42.2 1242.1 0.0391 -0.0095 0.9670 -1.9 1.2 0.2
2025-05-13 18:59:24.029 09:42.3 1215.9 0.0337 -0.0139 0.9636 -2.0 1.4 0.2
2025-05-13 18:59:24.128 09:42.4 1229.0 0.0317 -0.0171 0.9792 -2.2 1.1 -0.0
2025-05-13 18:59:24.229 09:42.5 1229.0 0.0356 -0.0220 0.9778 -2.0 1.2 0.3
2025-05-13 18:59:24.328 09:42.6 1242.1 0.0312 -0.0154 0.9724 -2.4 1.4 0.1
2025-05-13 18:59:24.428 09:42.7 1255.2 0.0356 -0.0139 0.9766 -2.2 1.2 0.1
2025-05-13 18:59:24.528 09:42.8 1242.1 0.0330 -0.0159 0.9648 -2.1 1.5 0.2
2025-05-13 18:59:24.629 09:42.9 1255.2 0.0364 -0.0139 0.9683 -2.2 1.5 0.2
2025-05-13 18:59:24.728 09:43.0 1255.2 0.0352 -0.0127 0.9670 -2.2 1.4 0.3
2025-05-13 18:59:24.828 09:43.1 1242.1 0.0349 -0.0173 0.9705 -2.2 1.5 0.3
2025-05-13 18:59:24.929 09:43.2 1229.0 0.0371 -0.0134 0.9648 -1.9 1.1 0.3
2025-05-13 18:59:25.029 09:43.3 1255.2 0.0339 -0.0117 0.9722 -2.2 1.4 0.2
2025-05-13 18:59:25.128 09:43.4 1268.3 0.0371 -0.0205 0.9658 -2.1 1.4 0.1
2025-05-13 18:59:25.228 09:43.5 1242.1 0.0361 -0.0134 0.9675 -2.1 1.4 0.3
2025-05-13 18:59:25.329 09:43.6 1215.9 0.0330 -0.0127 0.9775 -2.2 1.4 0.2
2025-05-13 18:59:25.428 09:43.7 1255.2 0.0393 -0.0144 0.9727 -2.2 1.5 0.3
2025-05-13 18:59:25.528 09:43.8 1255.2 0.0359 -0.0085 0.9714 -2.2 1.5 0.4
2025-05-13 18:59:25.628 09:43.9 1229.0 0.0393 -0.0144 0.9697 -2.2 1.5 0.3
2025-05-13 18:59:25.729 09:44.0 1268.3 0.0388 -0.0210 0.9653 -2.2 1.5 0.0
2025-05-13 18:59:25.829 09:44.1 1229.0 0.0371 -0.0208 0.9666 -2.2 1.3 0.3
2025-05-13 18:59:25.928 09:44.2 1215.9 0.0413 -0.0188 0.9673 -2.3 1.5 0.1
2025-05-13 18:59:26.028 09:44.3 1242.1 0.0315 -0.0178 0.9688 -2.2 1.5 0.2
2025-05-13 18:59:26.129 09:44.4 1229.0 0.0349 -0.0103 0.9680 -2.3 1.5 0.2
2025-05-13 18:59:26.229 09:44.5 1229.0 0.0361 -0.0186 0.9775 -2.2 1.5 0.2
2025-05-13 18:59:26.328 09:44.6 1215.9 0.0381 -0.0171 0.9695 -2.3 1.3 0.1
2025-05-13 18:59:26.428 09:44.7 1229.0 0.0312 -0.0127 0.9666 -2.2 1.4 0.3
2025-05-13 18:59:26.529 09:44.8 1229.0 0.0376 -0.0164 0.9788 -2.4 1.5 0.1
2025-05-13 18:59:26.628 09:44.9 1242.1 0.0288 -0.0173 0.9766 -2.3 1.5 0.2
2025-05-13 18:59:26.729 09:45.0 1255.2 0.0337 -0.0171 0.9675 -2.2 1.4 0.2
2025-05-13 18:59:26.829 09:45.1 1268.3 0.0317 -0.0156 0.9678 -2.4 1.1 0.3
2025-05-13 18:59:26.928 09:45.2 1242.1 0.0334 -0.0183 0.9680 -2.3 1.2 0.2
2025-05-13 18:59:27.028 09:45.3 1229.0 0.0352 -0.0146 0.9683 -2.2 1.2 0.2
2025-05-13 18:59:27.129 09:45.4 1255.2 0.0312 -0.0127 0.9739 -2.2 1.3 0.3
2025-05-13 18:59:27.228 09:45.5 1255.2 0.0403 -0.0137 0.9670 -2.2 1.0 0.3
2025-05-13 18:59:27.328 09:45.6 1255.2 0.0334 -0.0159 0.9714 -2.2 1.5 0.2
2025-05-13 18:59:27.429 09:45.7 1255.2 0.0349 -0.0161 0.9751 -2.1 1.3 0.2
2025-05-13 18:59:27.528 09:45.8 1255.2 0.0403 -0.0142 0.9707 -2.2 1.5 0.4
2025-05-13 18:59:27.629 09:45.9 1268.3 0.0286 -0.0171 0.9644 -2.3 1.3 0.3
2025-05-13 18:59:27.728 09:46.0 1255.2 0.0322 -0.0176 0.9619 -2.1 1.2 0.4
2025-05-13 18:59:27.828 09:46.1 1229.0 0.0305 -0.0134 0.9746 -2.2 1.4 0.3
2025-05-13 18:59:27.928 09:46.2 1242.1 0.0327 -0.0188 0.9692 -2.3 1.3 0.3
2025-05-13 18:59:28.028 09:46.3 1242.1 0.0337 -0.0178 0.9639 -2.3 1.4 0.2
2025-05-13 18:59:28.128 09:46.4 1242.1 0.0356 -0.0154 0.9771 -2.2 1.7 0.2
2025-05-13 18:59:28.228 09:46.5 1268.3 0.0334 -0.0151 0.9817 -2.3 1.2 0.2
2025-05-13 18:59:28.328 09:46.6 1255.2 0.0356 -0.0154 0.9680 -2.3 1.4 0.2
2025-05-13 18:59:28.428 09:46.7 1229.0 0.0342 -0.0146 0.9614 -2.3 1.3 0.3
2025-05-13 18:59:28.528 09:46.8 1255.2 0.0361 -0.0200 0.9719 -2.2 1.3 0.2
2025-05-13 18:59:28.628 09:46.9 1255.2 0.0330 -0.0154 0.9636 -2.3 1.3 0.1
2025-05-13 18:59:28.728 09:47.0 1202.8 0.0308 -0.0173 0.9709 -2.1 1.4 0.2
2025-05-13 18:59:28.828 09:47.1 1229.0 0.0344 -0.0127 0.9619 -2.2 1.2 0.1
2025-05-13 18:59:28.928 09:47.2 1255.2 0.0325 -0.0159 0.9651 -2.3 1.3 0.2
2025-05-13 18:59:29.028 09:47.3 1255.2 0.0359 -0.0178 0.9775 -2.4 1.2 0.2
2025-05-13 18:59:29.128 09:47.4 1255.2 0.0354 -0.0083 0.9578 -2.2 1.5 0.3
2025-05-13 18:59:29.229 09:47.5 1255.2 0.0317 -0.0195 0.9697 -2.2 1.2 0.2
2025-05-13 18:59:29.329 09:47.6 1215.9 0.0298 -0.0181 0.9739 -2.3 1.6 0.3
2025-05-13 18:59:29.428 09:47.7 1215.9 0.0354 -0.0137 0.9692 -2.1 1.5 0.3
2025-05-13 18:59:29.529 09:47.8 1268.3 0.0315 -0.0171 0.9668 -2.3 1.2 0.3
2025-05-13 18:59:29.628 09:47.9 1268.3 0.0354 -0.0171 0.9648 -2.3 1.3 0.3
2025-05-13 18:59:29.728 09:48.0 1268.3 0.0317 -0.0164 0.9673 -2.3 1.3 0.2
2025-05-13 18:59:29.829 09:48.1 1281.4 0.0327 -0.0208 0.9651 -2.3 1.2 0.1
2025-05-13 18:59:29.929 09:48.2 1242.1 0.0308 -0.0142 0.9739 -2.1 1.1 0.0
2025-05-13 18:59:30.028 09:48.3 1215.9 0.0288 -0.0156 0.9778 -2.2 1.5 0.4
2025-05-13 18:59:30.128 09:48.4 1229.0 0.0337 -0.0129 0.9722 -2.2 1.3 0.1
2025-05-13 18:59:30.228 09:48.5 1229.0 0.0381 -0.0154 0.9758 -2.2 1.3 0.2
2025-05-13 18:59:30.329 09:48.6 1229.0 0.0293 -0.0095 0.9722 -2.4 1.3 0.2
2025-05-13 18:59:30.429 09:48.7 1242.1 0.0330 -0.0146 0.9663 -2.1 1.5 0.2
2025-05-13 18:59:30.529 09:48.8 1255.2 0.0344 -0.0127 0.9685 -2.2 1.4 0.3
2025-05-13 18:59:30.628 09:48.9 1255.2 0.0349 -0.0149 0.9761 -2.1 1.4 0.1
2025-05-13 18:59:30.729 09:49.0 1242.1 0.0403 -0.0178 0.9727 -2.2 1.5 0.3
2025-05-13 18:59:30.829 09:49.1 1242.1 0.0366 -0.0178 0.9729 -2.1 1.2 0.2
2025-05-13 18:59:30.929 09:49.2 1229.0 0.0310 -0.0215 0.9685 -2.2 1.4 0.3
2025-05-13 18:59:31.029 09:49.3 1242.1 0.0347 -0.0146 0.9766 -2.2 1.5 0.3
2025-05-13 18:59:31.129 09:49.4 1255.2 0.0371 -0.0134 0.9673 -2.4 1.6 0.2
2025-05-13 18:59:31.229 09:49.5 1255.2 0.0364 -0.0112 0.9761 -2.3 1.3 0.4
2025-05-13 18:59:31.329 09:49.6 1242.1 0.0383 -0.0115 0.9609 -2.0 1.5 0.1
2025-05-13 18:59:31.428 09:49.7 1229.0 0.0398 -0.0144 0.9646 -2.2 1.6 0.1
2025-05-13 18:59:31.529 09:49.8 1229.0 0.0388 -0.0159 0.9683 -2.2 1.4 0.3
2025-05-13 18:59:31.629 09:49.9 1229.0 0.0322 -0.0173 0.9727 -2.2 1.4 0.1
2025-05-13 18:59:31.729 09:50.0 1215.9 0.0349 -0.0161 0.9666 -2.4 1.4 0.2
2025-05-13 18:59:31.828 09:50.1 1215.9 0.0347 -0.0161 0.9646 -2.4 1.3 0.3
2025-05-13 18:59:31.929 09:50.2 1229.0 0.0327 -0.0134 0.9727 -2.3 1.5 0.4
2025-05-13 18:59:32.029 09:50.3 1229.0 0.0327 -0.0127 0.9729 -2.1 1.4 0.2
2025-05-13 18:59:32.129 09:50.4 1229.0 0.0320 -0.0166 0.9712 -2.2 1.5 0.1
2025-05-13 18:59:32.229 09:50.5 1215.9 0.0303 -0.0198 0.9719 -2.1 1.4 0.2
2025-05-13 18:59:32.328 09:50.6 1242.1 0.0342 -0.0166 0.9685 -2.2 1.6 0.2
2025-05-13 18:59:32.428 09:50.7 1229.0 0.0305 -0.0156 0.9744 -2.3 1.2 0.3
2025-05-13 18:59:32.529 09:50.8 1229.0 0.0349 -0.0142 0.9692 -2.3 1.5 0.2
2025-05-13 18:59:32.628 09:50.9 1242.1 0.0388 -0.0107 0.9736 -2.1 1.6 0.1
2025-05-13 18:59:32.728 09:51.0 1229.0 0.0349 -0.0200 0.9773 -2.1 1.3 0.2
2025-05-13 18:59:32.828 09:51.1 1215.9 0.0356 -0.0183 0.9719 -2.2 1.4 0.2
2025-05-13 18:59:32.928 09:51.2 1242.1 0.0298 -0.0112 0.9714 -2.3 1.4 0.2
2025-05-13 18:59:33.029 09:51.3 1242.1 0.0288 -0.0176 0.9766 -2.3 1.3 0.2
2025-05-13 18:59:33.129 09:51.4 1215.9 0.0347 -0.0159 0.9756 -2.3 1.2 0.4
2025-05-13 18:59:33.228 09:51.5 1202.8 0.0293 -0.0110 0.9678 -2.1 1.2 0.3
2025-05-13 18:59:33.328 09:51.6 1202.8 0.0303 -0.0120 0.9695 -2.1 1.6 0.3
2025-05-13 18:59:33.428 09:51.7 1229.0 0.0300 -0.0142 0.9712 -2.4 1.3 0.2
2025-05-13 18:59:33.528 09:51.8 1242.1 0.0337 -0.0166 0.9648 -2.3 1.2 0.2
2025-05-13 18:59:33.628 09:51.9 1215.9 0.0320 -0.0134 0.9670 -2.4 1.5 0.2
2025-05-13 18:59:33.728 09:52.0 1189.7 0.0330 -0.0146 0.9646 -2.3 1.4 0.3
2025-05-13 18:59:33.828 09:52.1 1215.9 0.0308 -0.0161 0.9753 -2.3 1.2 0.1
2025-05-13 18:59:33.928 09:52.2 1255.2 0.0369 -0.0144 0.9656 -2.2 1.4 0.1
2025-05-13 18:59:34.029 09:52.3 1229.0 0.0400 -0.0178 0.9729 -2.1 1.4 0.3
2025-05-13 18:59:34.128 09:52.4 1202.8 0.0349 -0.0149 0.9602 -2.3 1.3 0.2
2025-05-13 18:59:34.228 09:52.5 1202.8 0.0364 -0.0137 0.9670 -2.2 1.5 0.2
2025-05-13 18:59:34.328 09:52.6 1202.8 0.0332 -0.0142 0.9761 -2.2 1.5 0.2
2025-05-13 18:59:34.428 09:52.7 1202.8 0.0332 -0.0125 0.9678 -2.4 1.4 0.2
2025-05-13 18:59:34.529 09:52.8 1202.8 0.0347 -0.0151 0.9690 -2.4 1.2 0.2
2025-05-13 18:59:34.628 09:52.9 1202.8 0.0315 -0.0168 0.9702 -2.2 1.4 0.2
2025-05-13 18:59:34.729 09:53.0 1215.9 0.0378 -0.0178 0.9756 -2.2 1.1 0.0
2025-05-13 18:59:34.828 09:53.1 1202.8 0.0342 -0.0186 0.9619 -2.1 1.3 0.3
