timestamp,pressure,accel_x,accel_y,accel_z
2025-05-09 12:41:12.755857,455.7,0.0349,-0.0119,0.9694
2025-05-09 12:41:12.814269,442.59999999999997,0.0356,-0.0126,0.9626
2025-05-09 12:41:12.814734,442.59999999999997,0.0356,-0.0126,0.9626
2025-05-09 12:41:13.055503,468.8,0.039,-0.008,0.9694
2025-05-09 12:41:13.055801,468.8,0.039,-0.008,0.9694
2025-05-09 12:41:13.665711,481.9,0.0339,-0.0139,0.9685
2025-05-09 12:41:13.665934,481.9,0.0339,-0.0139,0.9685
2025-05-09 12:41:14.806349,481.9,0.0292,-0.0122,0.9697
2025-05-09 12:41:14.806639,481.9,0.0292,-0.0122,0.9697
2025-05-09 12:41:14.912717,495.0,0.0388,-0.008,0.9716
2025-05-09 12:41:14.913480,495.0,0.0388,-0.008,0.9716
2025-05-09 12:41:15.117267,508.1,0.0356,-0.0114,0.9665
2025-05-09 12:41:15.117633,508.1,0.0356,-0.0114,0.9665
2025-05-09 12:41:16.058740,455.7,0.0344,-0.0156,0.9704
2025-05-09 12:41:16.059124,455.7,0.0344,-0.0156,0.9704
2025-05-09 12:41:16.308478,455.7,0.0424,-0.0104,0.9682
2025-05-09 12:41:16.308659,455.7,0.0424,-0.0104,0.9682
2025-05-09 12:41:16.627775,455.7,0.0275,-0.0148,0.968
2025-05-09 12:41:16.953005,455.7,0.0476,-0.0117,0.9636
2025-05-09 12:41:16.953225,455.7,0.0476,-0.0117,0.9636
2025-05-09 12:41:17.206687,521.2,0.0329,-0.0175,0.9697
2025-05-09 12:41:17.207237,521.2,0.0329,-0.0175,0.9697
2025-05-09 12:41:17.264266,534.3,0.0349,-0.0112,0.9675
2025-05-09 12:41:17.264605,534.3,0.0349,-0.0112,0.9675
2025-05-09 12:41:18.133424,468.8,0.0351,-0.0156,0.9658
2025-05-09 12:41:19.311030,508.1,0.0375,-0.0144,0.9616
2025-05-09 12:41:19.311510,508.1,0.0375,-0.0144,0.9616
2025-05-09 12:41:19.365706,495.0,0.0434,-0.0185,0.9748
2025-05-09 12:41:19.366145,495.0,0.0434,-0.0185,0.9748
